Tstamp,Tflow,AveMc,BCmc,BC
2019-04-15 12:04:00,0.1532,-0.29,1.35,1.35
2019-04-15 12:24:00,0.1532,-0.26,1.21,1.21
2019-04-15 12:34:00,0.1532,-0.27,1.31,1.31
2019-04-15 12:44:00,0.1532,-0.27,1.28,1.28
2019-04-15 12:54:00,0.1532,-0.25,1.19,1.19
2019-04-15 13:04:00,0.1532,-0.25,1.17,1.17
2019-04-15 13:14:00,0.1532,-0.23,1.04,1.04
2019-04-15 13:24:00,0.1532,-0.2,0.96,0.96
2019-04-15 13:44:00,0.1532,-0.23,1.11,1.11
2019-04-15 13:54:00,0.1532,-0.15,0.71,0.71
2019-04-15 14:04:00,0.1532,-0.19,0.91,0.91
2019-04-15 14:14:00,0.1532,-0.25,1.23,1.23
2019-04-15 14:34:00,0.1532,-0.3,1.44,1.44
2019-04-15 14:54:00,0.1532,-0.41,1.95,1.95
2019-04-15 15:04:00,0.1532,-0.43,2.05,2.05
2019-04-15 15:14:00,0.1532,-0.45,2.14,2.14
2019-04-15 15:24:00,0.1532,-0.41,1.97,1.97
2019-04-15 15:34:00,0.1532,-0.43,2.07,2.07
2019-04-15 16:14:00,0.1532,-0.45,2.17,2.17
2019-04-15 16:24:00,0.1532,-0.49,2.42,2.42
2019-04-15 16:34:00,0.1532,-0.45,2.14,2.14
2019-04-15 16:44:00,0.1532,-0.42,2.01,2.01
2019-04-15 16:54:00,0.1532,-0.43,2.05,2.05
2019-04-15 17:04:00,0.1532,-0.42,2.03,2.03
2019-04-15 17:14:00,0.1532,-0.47,2.24,2.24
2019-04-15 17:24:00,0.1532,-0.42,2.02,2.02
2019-04-15 17:44:00,0.1532,-0.44,2.14,2.14
2019-04-15 17:54:00,0.1532,-0.47,2.24,2.24
2019-04-15 18:04:00,0.1532,-0.5,2.38,2.38
2019-04-15 18:14:00,0.1532,-0.5,2.36,2.36
2019-04-15 18:34:00,0.1532,-0.57,2.72,2.72
2019-04-15 18:44:00,0.1532,-0.58,2.77,2.77
2019-04-15 18:54:00,0.1532,-0.54,2.53,2.53
2019-04-15 19:04:00,0.1532,-0.51,2.44,2.44
2019-04-15 19:14:00,0.1532,-0.51,2.46,2.46
2019-04-15 19:34:00,0.1532,-0.5,2.31,2.31
2019-04-15 19:44:00,0.1532,-0.48,2.28,2.28
2019-04-15 19:54:00,0.1532,-0.43,2.0,2.0
2019-04-15 20:04:00,0.153,-0.55,2.03,2.03
2019-04-15 20:24:00,0.149,-0.63,2.31,2.31
2019-04-15 20:34:00,0.1423,-0.75,2.34,2.34
2019-04-15 20:54:00,0.1439,-0.65,2.25,2.25
2019-04-15 21:04:00,0.1528,-0.45,2.04,2.04
2019-04-15 21:14:00,0.1532,-0.46,2.08,2.08
2019-04-15 21:24:00,0.1499,-0.47,1.89,1.89
2019-04-15 21:34:00,0.1532,-0.37,1.76,1.76
2019-04-15 21:44:00,0.1532,-0.38,1.84,1.84
2019-04-15 21:54:00,0.1532,-0.41,1.96,1.96
2019-04-15 22:04:00,0.1532,-0.44,2.15,2.15
2019-04-15 22:34:00,0.1532,-0.58,2.53,2.53
2019-04-15 22:44:00,0.1523,-0.58,2.7,2.7
2019-04-15 22:54:00,0.1532,-0.65,2.93,2.93
2019-04-15 23:14:00,0.1423,-0.92,3.03,3.03
2019-04-15 23:24:00,0.1432,-0.88,3.0,3.0
2019-04-15 23:44:00,0.1492,-0.69,2.8,2.8
2019-04-15 23:54:00,0.1425,-0.78,2.82,2.82
2019-04-16 00:04:00,0.1423,-0.9,2.97,2.97
2019-04-16 00:14:00,0.1423,-0.87,2.71,2.71
2019-04-16 00:24:00,0.1423,-0.77,2.47,2.47
2019-04-16 00:34:00,0.1423,-0.72,2.21,2.21
2019-04-16 00:54:00,0.1423,-0.66,2.1,2.1
2019-04-16 01:04:00,0.1423,-0.64,2.17,2.17
2019-04-16 01:14:00,0.1423,-0.65,2.13,2.13
2019-04-16 01:24:00,0.1423,-0.54,1.64,1.64
2019-04-16 01:34:00,0.1425,-0.44,1.44,1.44
2019-04-16 01:54:00,0.1496,-0.38,1.41,1.41
2019-04-16 02:04:00,0.1477,-0.31,1.35,1.35
2019-04-16 02:24:00,0.1527,-0.35,1.33,1.33
2019-04-16 02:34:00,0.1517,-0.37,1.22,1.22
2019-04-16 02:44:00,0.1423,-0.4,1.3,1.3
2019-04-16 02:54:00,0.1491,-0.4,1.39,1.39
2019-04-16 03:04:00,0.1496,-0.41,1.31,1.31
2019-04-16 03:14:00,0.1427,-0.39,1.24,1.24
2019-04-16 03:24:00,0.1427,-0.4,1.37,1.37
2019-04-16 03:34:00,0.1423,-0.44,1.43,1.43
2019-04-16 03:44:00,0.1456,-0.41,1.32,1.32
2019-04-16 03:54:00,0.1427,-0.36,1.26,1.26
2019-04-16 04:04:00,0.1443,-0.33,1.24,1.24
2019-04-16 04:14:00,0.1423,-0.4,1.33,1.33
2019-04-16 04:24:00,0.1423,-0.44,1.38,1.38
2019-04-16 04:34:00,0.145,-0.42,1.39,1.39
2019-04-16 04:44:00,0.1423,-0.41,1.24,1.24
2019-04-16 04:54:00,0.1423,-0.37,1.19,1.19
2019-04-16 05:04:00,0.1423,-0.4,1.29,1.29
2019-04-16 05:14:00,0.1423,-0.4,1.23,1.23
2019-04-16 05:24:00,0.1423,-0.38,1.25,1.25
2019-04-16 05:34:00,0.1423,-0.38,1.16,1.16
2019-04-16 05:44:00,0.1423,-0.33,1.13,1.13
2019-04-16 05:54:00,0.1532,-0.23,1.15,1.15
2019-04-16 06:04:00,0.1481,-0.3,1.14,1.14
2019-04-16 06:14:00,0.1423,-0.39,1.25,1.25
2019-04-16 06:34:00,0.1423,-0.47,1.49,1.49
2019-04-16 06:44:00,0.1423,-0.48,1.52,1.52
2019-04-16 07:04:00,0.1423,-0.52,1.66,1.66
2019-04-16 07:14:00,0.1428,-0.54,1.72,1.72
2019-04-16 07:24:00,0.1423,-0.52,1.73,1.73
2019-04-16 07:44:00,0.1423,-0.56,1.79,1.79
2019-04-16 07:54:00,0.1423,-0.57,1.8,1.8
2019-04-16 08:04:00,0.1423,-0.5,1.6,1.6
2019-04-16 08:14:00,0.1423,-0.45,1.42,1.42
2019-04-16 08:24:00,0.1423,-0.46,1.43,1.43
2019-04-16 08:34:00,0.1423,-0.45,1.46,1.46
2019-04-16 08:44:00,0.1423,-0.41,1.3,1.3
2019-04-16 08:54:00,0.1423,-0.39,1.27,1.27
2019-04-16 09:04:00,0.1423,-0.4,1.21,1.21
2019-04-16 09:14:00,0.1423,-0.22,0.76,0.76
2019-04-16 09:24:00,0.1423,-0.26,0.87,0.87
2019-04-16 09:44:00,0.1428,-0.31,0.94,0.94
2019-04-16 09:54:00,0.1423,-0.31,1.05,1.05
2019-04-16 10:04:00,0.1423,-0.3,1.15,1.15
2019-04-16 10:14:00,0.1423,-0.27,0.93,0.93
2019-04-16 10:24:00,0.1423,-0.23,0.68,0.68
2019-04-16 10:34:00,0.1423,-0.3,0.92,0.92
2019-04-16 10:44:00,0.1423,-0.29,0.98,0.98
2019-04-16 10:54:00,0.1423,-0.26,0.78,0.78
2019-04-16 11:04:00,0.1423,-0.27,0.75,0.75
2019-04-16 11:14:00,0.1423,-0.18,0.61,0.61
2019-04-16 11:34:00,0.1423,-0.17,0.58,0.58
2019-04-16 11:44:00,0.1436,-0.16,0.42,0.42
2019-04-16 11:54:00,0.1423,-0.17,0.61,0.61
2019-04-16 12:04:00,0.1423,-0.15,0.43,0.43
2019-04-16 12:14:00,0.1532,-0.1,0.55,0.55
2019-04-16 12:44:00,0.1423,-0.18,0.6,0.6
2019-04-16 12:54:00,0.1423,-0.14,0.41,0.41
2019-04-16 13:04:00,0.1423,-0.16,0.51,0.51
2019-04-16 13:14:00,0.1423,-0.15,0.59,0.59
2019-04-16 13:24:00,0.1423,-0.14,0.4,0.4
2019-04-16 13:34:00,0.1423,-0.1,0.37,0.37
2019-04-16 13:44:00,0.1423,-0.12,0.37,0.37
2019-04-16 13:54:00,0.1423,-0.16,0.51,0.51
2019-04-16 14:04:00,0.1423,-0.15,0.44,0.44
2019-04-16 14:14:00,0.1423,-0.12,0.36,0.36
2019-04-16 14:24:00,0.1423,-0.16,0.6,0.6
2019-04-16 14:34:00,0.1423,-0.17,0.54,0.54
2019-04-16 14:44:00,0.1423,-0.16,0.49,0.49
2019-04-16 14:54:00,0.1423,-0.2,0.67,0.67
2019-04-16 15:04:00,0.1423,-0.25,0.79,0.79
2019-04-16 15:14:00,0.1423,-0.31,0.94,0.94
2019-04-16 15:24:00,0.1423,-0.29,0.96,0.96
2019-04-16 15:34:00,0.1423,-0.29,0.91,0.91
2019-04-16 15:44:00,0.1423,-0.28,0.8,0.8
2019-04-16 15:54:00,0.1423,-0.29,0.94,0.94
2019-04-16 16:04:00,0.1423,-0.35,1.21,1.21
2019-04-16 16:14:00,0.1423,-0.33,1.03,1.03
2019-04-16 16:24:00,0.1423,-0.37,1.31,1.31
2019-04-16 16:34:00,0.1423,-0.34,1.0,1.0
2019-04-16 16:44:00,0.1423,-0.32,1.08,1.08
2019-04-16 16:54:00,0.1423,-0.36,1.16,1.16
2019-04-16 17:04:00,0.1423,-0.34,1.11,1.11
2019-04-16 17:14:00,0.1423,-0.29,0.99,0.99
2019-04-16 17:24:00,0.1423,-0.3,0.89,0.89
2019-04-16 17:34:00,0.1423,-0.31,0.98,0.98
2019-04-16 17:44:00,0.1423,-0.23,0.68,0.68
2019-04-16 17:54:00,0.1423,-0.24,0.77,0.77
2019-04-16 18:04:00,0.1423,-0.27,0.88,0.88
2019-04-16 18:14:00,0.1423,-0.27,0.9,0.9
2019-04-16 18:24:00,0.1423,-0.29,0.93,0.93
2019-04-16 18:34:00,0.1423,-0.28,0.93,0.93
2019-04-16 18:44:00,0.1423,-0.32,1.05,1.05
2019-04-16 18:54:00,0.1423,-0.33,0.97,0.97
2019-04-16 19:04:00,0.1423,-0.31,1.0,1.0
2019-04-16 19:14:00,0.1423,-0.31,1.01,1.01
2019-04-16 19:24:00,0.1423,-0.32,1.0,1.0
2019-04-16 19:34:00,0.1423,-0.31,0.93,0.93
2019-04-16 19:44:00,0.1423,-0.28,0.94,0.94
2019-04-16 19:54:00,0.1423,-0.23,0.73,0.73
2019-04-16 20:04:00,0.1423,-0.23,0.71,0.71
2019-04-16 20:14:00,0.1423,-0.24,0.72,0.72
2019-04-16 20:24:00,0.1423,-0.2,0.59,0.59
2019-04-16 20:34:00,0.1423,-0.21,0.67,0.67
2019-04-16 20:44:00,0.1423,-0.22,0.72,0.72
2019-04-16 20:54:00,0.1423,-0.22,0.71,0.71
2019-04-16 21:04:00,0.1423,-0.24,0.77,0.77
2019-04-16 21:14:00,0.1423,-0.24,0.75,0.75
2019-04-16 21:24:00,0.1423,-0.22,0.69,0.69
2019-04-16 21:44:00,0.1423,-0.27,0.89,0.89
2019-04-16 21:54:00,0.1423,-0.32,1.06,1.06
2019-04-16 22:04:00,0.1423,-0.32,0.99,0.99
2019-04-16 22:34:00,0.1423,-0.44,1.49,1.49
2019-04-16 22:44:00,0.1423,-0.38,1.22,1.22
2019-04-16 22:54:00,0.1423,-0.35,1.06,1.06
2019-04-16 23:04:00,0.1423,-0.47,1.5,1.5
2019-04-16 23:34:00,0.1423,-0.54,1.72,1.72
2019-04-16 23:54:00,0.1423,-0.49,1.54,1.54
2019-04-17 00:04:00,0.1423,-0.49,1.59,1.59
2019-04-17 00:14:00,0.1423,-0.47,1.51,1.51
2019-04-17 00:24:00,0.1423,-0.44,1.4,1.4
2019-04-17 00:34:00,0.1423,-0.67,2.36,2.36
2019-04-17 00:44:00,0.1423,-1.51,5.34,5.34
2019-04-17 00:54:00,0.1423,-2.11,6.57,6.57
2019-04-17 01:04:00,0.1423,-1.37,3.91,3.91
2019-04-17 01:14:00,0.1423,-0.82,2.41,2.41
2019-04-17 01:24:00,0.1423,-0.63,2.02,2.02
2019-04-17 01:34:00,0.1423,-0.6,1.94,1.94
2019-04-17 01:44:00,0.1423,-0.55,1.68,1.68
2019-04-17 01:54:00,0.1423,-0.51,1.71,1.71
2019-04-17 02:04:00,0.1423,-0.56,1.8,1.8
2019-04-17 02:14:00,0.1423,-0.86,3.16,3.16
2019-04-17 02:24:00,0.1423,-0.51,1.6,1.6
2019-04-17 02:34:00,0.1423,-0.68,2.28,2.28
2019-04-17 02:44:00,0.1423,-0.85,2.75,2.75
2019-04-17 02:54:00,0.1423,-0.92,2.93,2.93
2019-04-17 03:14:00,0.1423,-0.79,2.48,2.48
2019-04-17 03:24:00,0.1423,-0.77,2.5,2.5
2019-04-17 03:44:00,0.1423,-1.05,3.36,3.36
2019-04-17 03:54:00,0.1423,-1.06,3.38,3.38
2019-04-17 04:24:00,0.1423,-0.85,2.68,2.68
2019-04-17 04:34:00,0.1423,-0.83,2.71,2.71
2019-04-17 04:54:00,0.1423,-0.77,2.39,2.39
2019-04-17 05:04:00,0.1423,-0.79,2.6,2.6
2019-04-17 05:14:00,0.1423,-0.79,2.45,2.45
2019-04-17 05:24:00,0.1423,-0.9,3.07,3.07
2019-04-17 05:34:00,0.1423,-0.72,2.27,2.27
2019-04-17 05:44:00,0.1423,-0.79,2.54,2.54
2019-04-17 05:54:00,0.1423,-0.81,2.6,2.6
2019-04-17 06:04:00,0.1423,-0.72,2.16,2.16
2019-04-17 06:14:00,0.1423,-0.58,1.82,1.82
2019-04-17 06:24:00,0.1423,-0.61,1.96,1.96
2019-04-17 06:44:00,0.1423,-0.59,1.85,1.85
2019-04-17 06:54:00,0.1423,-0.55,1.76,1.76
2019-04-17 07:04:00,0.1423,-0.57,1.84,1.84
2019-04-17 07:14:00,0.1423,-0.56,1.84,1.84
2019-04-17 07:24:00,0.1423,-0.67,2.32,2.32
2019-04-17 07:34:00,0.1423,-0.8,2.63,2.63
2019-04-17 07:54:00,0.1423,-0.9,2.82,2.82
2019-04-17 08:04:00,0.1423,-1.01,3.27,3.27
2019-04-17 08:14:00,0.1423,-0.99,3.25,3.25
2019-04-17 08:24:00,0.1423,-0.98,3.07,3.07
2019-04-17 08:34:00,0.1423,-0.8,2.59,2.59
2019-04-17 08:44:00,0.1423,-0.96,3.08,3.08
2019-04-17 08:54:00,0.1423,-0.93,2.89,2.89
2019-04-17 09:04:00,0.1423,-0.78,2.44,2.44
2019-04-17 09:24:00,0.1423,-0.83,2.65,2.65
2019-04-17 09:34:00,0.1423,-0.96,3.11,3.11
2019-04-17 09:44:00,0.1423,-0.95,3.08,3.08
2019-04-17 09:54:00,0.1423,-1.01,3.14,3.14
2019-04-17 10:04:00,0.1423,-1.02,3.26,3.26
2019-04-17 10:14:00,0.1423,-1.11,3.54,3.54
2019-04-17 10:24:00,0.1423,-1.23,3.88,3.88
2019-04-17 10:44:00,0.1423,-1.1,3.47,3.47
2019-04-17 10:54:00,0.1423,-1.16,3.68,3.68
2019-04-17 11:04:00,0.1423,-1.19,3.64,3.64
2019-04-17 11:14:00,0.1423,-0.86,2.56,2.56
2019-04-17 11:24:00,0.1423,-0.79,2.67,2.67
2019-04-17 11:34:00,0.1423,-0.72,2.27,2.27
2019-04-17 11:44:00,0.1423,-0.77,2.56,2.56
2019-04-17 11:54:00,0.1423,-0.62,1.96,1.96
2019-04-17 12:04:00,0.1423,-0.62,1.88,1.88
2019-04-17 12:14:00,0.1423,-0.68,2.19,2.19
2019-04-17 12:24:00,0.1423,-0.54,1.65,1.65
2019-04-17 12:34:00,0.1423,-0.6,1.92,1.92
2019-04-17 12:44:00,0.1423,-0.56,1.65,1.65
2019-04-17 12:54:00,0.1423,-0.47,1.59,1.59
2019-04-17 13:04:00,0.1423,-0.45,1.44,1.44
2019-04-17 13:14:00,0.1423,-0.41,1.22,1.22
2019-04-17 13:34:00,0.1423,-0.46,1.52,1.52
2019-04-17 13:44:00,0.1423,-0.47,1.39,1.39
2019-04-17 13:54:00,0.1423,-0.4,1.3,1.3
2019-04-17 14:04:00,0.1423,-0.47,1.5,1.5
2019-04-17 14:14:00,0.1423,-0.51,1.57,1.57
2019-04-17 14:34:00,0.1423,-0.62,1.93,1.93
2019-04-17 14:44:00,0.1423,-0.76,2.41,2.41
2019-04-17 14:54:00,0.1423,-0.7,2.18,2.18
2019-04-17 15:04:00,0.1423,-0.62,2.06,2.06
2019-04-17 15:14:00,0.1423,-0.67,2.15,2.15
2019-04-17 15:44:00,0.1423,-0.7,2.09,2.09
2019-04-17 15:54:00,0.1423,-0.8,2.52,2.52
2019-04-17 16:04:00,0.1423,-0.85,2.89,2.89
2019-04-17 16:14:00,0.1423,-0.89,2.88,2.88
2019-04-17 16:24:00,0.1423,-0.96,3.17,3.17
2019-04-17 16:34:00,0.1423,-1.1,3.72,3.72
2019-04-17 16:44:00,0.1423,-0.89,2.81,2.81
2019-04-17 16:54:00,0.1423,-0.86,2.7,2.7
2019-04-17 17:04:00,0.1423,-0.89,2.74,2.74
2019-04-17 17:14:00,0.1423,-0.93,2.84,2.84
2019-04-17 17:24:00,0.1423,-0.87,2.9,2.9
2019-04-17 17:44:00,0.1423,-0.88,2.87,2.87
2019-04-17 17:54:00,0.1423,-0.93,2.91,2.91
2019-04-17 18:14:00,0.1423,-0.85,2.73,2.73
2019-04-17 18:24:00,0.1423,-0.66,1.98,1.98
2019-04-17 18:34:00,0.1423,-0.59,1.87,1.87
2019-04-17 18:54:00,0.1423,-0.52,1.67,1.67
2019-04-17 19:04:00,0.1423,-0.47,1.48,1.48
2019-04-17 19:14:00,0.1423,-0.53,1.7,1.7
2019-04-17 19:34:00,0.1423,-0.58,1.83,1.83
2019-04-17 19:44:00,0.1423,-0.55,1.74,1.74
2019-04-17 19:54:00,0.1423,-0.54,1.7,1.7
2019-04-17 20:14:00,0.1423,-0.53,1.64,1.64
2019-04-17 20:24:00,0.1423,-0.53,1.68,1.68
2019-04-17 20:44:00,0.1423,-0.54,1.7,1.7
2019-04-17 21:14:00,0.1423,-0.45,1.44,1.44
2019-04-17 21:24:00,0.1423,-0.47,1.52,1.52
2019-04-17 21:34:00,0.1423,-0.45,1.42,1.42
2019-04-17 21:44:00,0.1423,-0.43,1.35,1.35
2019-04-17 22:24:00,0.1423,-0.44,1.41,1.41
2019-04-17 22:34:00,0.1423,-0.46,1.46,1.46
2019-04-17 22:44:00,0.1423,-0.46,1.44,1.44
2019-04-17 23:14:00,0.1423,-0.42,1.29,1.29
2019-04-17 23:24:00,0.1423,-0.42,1.31,1.31
2019-04-17 23:34:00,0.1423,-0.4,1.3,1.3
2019-04-17 23:44:00,0.1423,-0.41,1.3,1.3
2019-04-17 23:54:00,0.1423,-0.4,1.26,1.26
2019-04-18 00:14:00,0.1423,-0.41,1.3,1.3
2019-04-18 00:24:00,0.1423,-0.43,1.36,1.36
2019-04-18 00:54:00,0.1423,-0.42,1.31,1.31
2019-04-18 01:04:00,0.1423,-0.5,1.62,1.62
2019-04-18 01:14:00,0.1423,-0.51,1.64,1.64
2019-04-18 01:24:00,0.1423,-0.49,1.53,1.53
2019-04-18 01:54:00,0.1423,-0.43,1.35,1.35
2019-04-18 02:14:00,0.1423,-0.38,1.22,1.22
2019-04-18 02:24:00,0.1423,-0.4,1.25,1.25
2019-04-18 02:34:00,0.1423,-0.39,1.21,1.21
2019-04-18 02:54:00,0.1423,-0.41,1.32,1.32
2019-04-18 03:04:00,0.1423,-0.41,1.3,1.3
2019-04-18 03:34:00,0.1423,-0.32,1.07,1.07
2019-04-18 03:44:00,0.1423,-0.33,1.02,1.02
2019-04-18 03:54:00,0.1423,-0.35,1.08,1.08
2019-04-18 04:24:00,0.1423,-0.38,1.24,1.24
2019-04-18 04:44:00,0.1423,-0.42,1.36,1.36
2019-04-18 04:54:00,0.1423,-0.41,1.32,1.32
2019-04-18 05:04:00,0.1423,-0.44,1.42,1.42
2019-04-18 05:14:00,0.1423,-0.43,1.4,1.4
2019-04-18 05:24:00,0.1423,-0.44,1.38,1.38
2019-04-18 05:34:00,0.1423,-0.45,1.44,1.44
2019-04-18 06:04:00,0.1423,-0.47,1.51,1.51
2019-04-18 06:14:00,0.1423,-0.51,1.69,1.69
2019-04-18 06:34:00,0.1423,-0.6,1.98,1.98
2019-04-18 06:44:00,0.1423,-0.61,2.04,2.04
2019-04-18 07:34:00,0.1423,-0.87,2.84,2.84
2019-04-18 07:44:00,0.1423,-0.65,2.13,2.13
2019-04-18 07:54:00,0.1423,-0.62,1.91,1.91
2019-04-18 08:04:00,0.1423,-0.68,2.56,2.56
2019-04-18 08:14:00,0.1423,-0.55,1.71,1.71
2019-04-18 08:24:00,0.1423,-0.74,2.11,2.11
2019-04-18 08:44:00,0.1423,-0.71,2.36,2.36
2019-04-18 09:44:00,0.1423,-0.59,1.9,1.9
2019-04-18 09:54:00,0.1423,-0.53,1.84,1.84
2019-04-18 10:04:00,0.1423,-0.63,1.97,1.97
2019-04-18 10:34:00,0.1423,-1.2,3.32,3.32
2019-04-18 11:04:00,0.1423,-0.55,1.83,1.83
2019-04-18 11:14:00,0.1423,-0.74,2.25,2.25
2019-04-18 11:24:00,0.1423,-0.68,2.26,2.26
2019-04-18 11:34:00,0.1423,-0.86,2.37,2.37
2019-04-18 11:54:00,0.1423,-0.65,2.03,2.03
2019-04-18 12:14:00,0.1423,-0.48,9.75,9.75
2019-04-18 12:24:00,0.1423,-0.65,1.97,1.97
2019-04-18 12:34:00,0.1423,-0.58,1.9,1.9
2019-04-18 12:54:00,0.1423,-0.58,1.74,1.74
2019-04-18 13:04:00,0.1423,-0.52,1.61,1.61
2019-04-18 13:14:00,0.1423,-0.59,1.73,1.73
2019-04-18 13:34:00,0.1423,-0.68,2.25,2.25
2019-04-18 13:44:00,0.1423,-0.74,2.16,2.16
2019-04-18 13:54:00,0.1423,-0.72,9.83,9.83
2019-04-18 14:24:00,0.1423,-0.68,2.16,2.16
2019-04-18 14:54:00,0.1423,-0.74,2.42,2.42
2019-04-18 15:04:00,0.1423,-0.68,2.2,2.2
2019-04-18 15:24:00,0.1423,-0.54,1.67,1.67
2019-04-18 15:44:00,0.1423,-0.55,1.64,1.64
2019-04-18 16:34:00,0.1423,-0.57,1.82,1.82
2019-04-18 16:54:00,0.1423,-0.65,2.04,2.04
2019-04-18 17:24:00,0.1423,-0.57,1.74,1.74
2019-04-18 17:34:00,0.1423,-0.48,1.54,1.54
2019-04-18 18:04:00,0.1423,-0.53,1.67,1.67
2019-04-18 18:24:00,0.1423,-0.6,1.98,1.98
2019-04-18 18:34:00,0.1423,-0.5,1.61,1.61
2019-04-18 18:54:00,0.1423,-0.5,1.65,1.65
2019-04-18 19:04:00,0.1423,-0.55,1.72,1.72
2019-04-18 19:14:00,0.1423,-0.55,1.77,1.77
2019-04-18 19:34:00,0.1423,-0.55,1.75,1.75
2019-04-18 20:04:00,0.1423,-0.5,1.59,1.59
2019-04-18 20:44:00,0.1423,-0.56,1.78,1.78
2019-04-18 21:04:00,0.1423,-0.58,1.87,1.87
2019-04-18 21:14:00,0.1423,-0.56,1.72,1.72
2019-04-18 21:24:00,0.1423,-0.54,1.73,1.73
2019-04-18 21:34:00,0.1423,-0.55,1.74,1.74
2019-04-18 21:44:00,0.1423,-0.58,1.85,1.85
2019-04-18 21:54:00,0.1423,-0.57,1.77,1.77
2019-04-18 22:04:00,0.1423,-0.58,1.86,1.86
2019-04-18 22:14:00,0.1423,-0.57,1.8,1.8
2019-04-18 22:34:00,0.1423,-0.47,1.45,1.45
2019-04-18 22:44:00,0.1423,-0.45,1.43,1.43
2019-04-18 22:54:00,0.1423,-0.44,1.42,1.42
2019-04-18 23:04:00,0.1423,-0.47,1.49,1.49
2019-04-18 23:14:00,0.1423,-0.48,1.53,1.53
2019-04-18 23:44:00,0.1423,-0.41,1.31,1.31
2019-04-18 23:54:00,0.1423,-0.38,1.19,1.19
2019-04-19 00:04:00,0.1423,-0.37,1.18,1.18
2019-04-19 00:14:00,0.1423,-0.36,1.11,1.11
2019-04-19 00:34:00,0.1423,-0.36,1.14,1.14
2019-04-19 00:44:00,0.1423,-0.36,1.15,1.15
2019-04-19 00:54:00,0.1423,-0.36,1.15,1.15
2019-04-19 01:14:00,0.1423,-0.38,1.21,1.21
2019-04-19 01:24:00,0.1423,-0.37,1.17,1.17
2019-04-19 01:34:00,0.1423,-0.36,1.16,1.16
2019-04-19 01:44:00,0.1423,-0.36,1.17,1.17
2019-04-19 01:54:00,0.1423,-0.37,1.17,1.17
2019-04-19 02:04:00,0.1423,-0.38,1.21,1.21
2019-04-19 02:14:00,0.1423,-0.38,1.19,1.19
2019-04-19 02:34:00,0.1423,-0.37,1.16,1.16
2019-04-19 02:44:00,0.1423,-0.38,1.22,1.22
2019-04-19 02:54:00,0.1423,-0.37,1.19,1.19
2019-04-19 03:14:00,0.1423,-0.39,1.23,1.23
