Tstamp,station_ID,pm25,pm10,h,t
2024-01-12 05:56:50,A230383,95,35,73,21.1
2024-01-12 05:56:20,A230626,67,21,79,20.5
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-12 05:55:31,A364435,75,24,74,20
2024-01-12 05:56:25,A358570,79,24,71,21.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-12 06:56:13,A230398,12,3,70,21.6
2024-01-12 06:56:54,A230383,103,39,73,21.1
2024-01-12 06:56:21,A230626,83,33,77,21.1
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-12 06:55:32,A364435,102,42,72,20.5
2024-01-12 06:56:26,A358570,83,27,71,21.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-12 07:56:14,A230398,7,2,73,21.6
2024-01-12 07:56:55,A230383,99,38,74,21.1
2024-01-12 07:56:22,A230626,79,26,78,21.1
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-12 07:55:33,A364435,77,26,73,20.5
2024-01-12 07:56:27,A358570,83,26,71,21.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-12 08:56:15,A230398,5,1,70,22.2
2024-01-12 08:56:56,A230383,98,36,73,21.1
2024-01-12 08:56:24,A230626,64,20,77,21.1
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-12 08:53:34,A364435,68,19,73,20.5
2024-01-12 08:56:28,A358570,67,20,71,21.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-12 09:58:17,A230398,2,0,72,22.2
2024-01-12 09:56:57,A230383,94,33,72,19.4
2024-01-12 09:58:25,A230626,71,24,77,21.1
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-12 09:55:35,A364435,89,32,73,20
2024-01-12 09:56:29,A358570,96,35,71,21.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-12 10:54:18,A230398,1,0,70,22.2
2024-01-12 10:54:58,A230383,105,42,72,21.6
2024-01-12 10:54:26,A230626,66,21,77,21.1
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-12 10:55:36,A364435,77,25,74,20
2024-01-12 10:54:30,A358570,88,30,71,21.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-12 11:56:19,A230398,4,1,70,22.7
2024-01-12 11:56:59,A230383,101,39,70,20
2024-01-12 11:56:27,A230626,80,27,76,21.6
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-12 11:55:38,A364435,92,35,74,20.5
2024-01-12 11:56:31,A358570,84,27,71,21.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-12 12:56:20,A230398,0,0,70,22.7
2024-01-12 12:57:00,A230383,109,44,70,22.2
2024-01-12 12:56:28,A230626,75,26,76,21.6
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-12 12:55:39,A364435,75,23,73,20.5
2024-01-12 12:56:32,A358570,84,27,71,21.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-12 13:56:21,A230398,0,0,69,22.7
2024-01-12 13:57:01,A230383,129,51,71,21.6
2024-01-12 13:56:33,A230626,72,24,77,21.6
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-12 13:55:39,A364435,68,20,74,20
2024-01-12 13:56:35,A358570,83,26,71,21.6
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-12 14:54:22,A230398,0,0,68,22.7
2024-01-12 14:57:02,A230383,86,28,70,21.6
2024-01-12 14:56:34,A230626,65,20,78,21.1
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-12 14:57:41,A364435,61,17,73,20.5
2024-01-12 14:56:34,A358570,68,19,71,21.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-12 15:56:24,A230398,8,2,68,22.7
2024-01-12 15:57:03,A230383,98,36,70,21.6
2024-01-12 15:56:35,A230626,77,27,77,21.1
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-12 15:55:42,A364435,71,21,73,21.1
2024-01-12 15:54:35,A358570,81,25,71,21.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-12 16:54:25,A230398,20,5,69,22.7
2024-01-12 16:55:04,A230383,100,38,72,21.6
2024-01-12 16:54:36,A230626,84,30,79,21.1
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-12 16:53:42,A364435,82,28,73,20.5
2024-01-12 16:54:36,A358570,83,26,71,21.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-12 17:56:26,A230398,17,4,70,22.7
2024-01-12 17:57:05,A230383,100,38,73,21.1
2024-01-12 17:56:37,A230626,73,24,79,21.1
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-12 17:55:43,A364435,89,32,74,19.4
2024-01-12 17:56:37,A358570,94,32,72,21.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-12 18:56:27,A230398,11,2,68,22.7
2024-01-12 18:57:06,A230383,92,32,73,21.1
2024-01-12 18:56:39,A230626,74,24,79,21.1
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-12 18:53:44,A364435,74,23,72,21.1
2024-01-12 18:54:39,A358570,84,27,71,21.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-12 19:52:27,A230398,0,0,68,22.7
2024-01-12 19:57:07,A230383,104,40,73,21.1
2024-01-12 19:56:40,A230626,88,33,78,21.1
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-12 19:57:58,A364435,61,17,73,20.5
2024-01-12 19:56:40,A358570,76,23,71,21.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-12 20:56:30,A230398,5,1,69,22.7
2024-01-12 20:57:08,A230383,106,41,72,21.1
2024-01-12 20:56:43,A230626,96,39,77,21.1
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-12 20:55:59,A364435,87,31,70,21.1
2024-01-12 20:56:41,A358570,89,30,71,21.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-12 21:54:31,A230398,7,1,69,22.7
2024-01-12 21:55:10,A230383,117,47,73,21.1
2024-01-12 21:54:45,A230626,107,45,78,21.1
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-12 21:54:04,A364435,74,22,70,21.1
2024-01-12 21:54:42,A358570,82,26,71,21.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-12 22:56:32,A230398,8,2,71,22.2
2024-01-12 22:57:11,A230383,117,47,73,21.1
2024-01-12 22:56:46,A230626,96,40,78,21.1
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-12 22:58:13,A364435,97,37,72,20.5
2024-01-12 22:56:43,A358570,100,37,71,21.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-12 23:56:33,A230398,4,1,69,22.7
2024-01-12 23:55:12,A230383,117,48,73,21.1
2024-01-12 23:54:48,A230626,96,39,78,21.1
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-12 23:56:25,A364435,105,41,73,20.5
2024-01-12 23:54:44,A358570,106,40,71,21.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-13 00:56:34,A230398,26,6,69,22.7
2024-01-13 00:57:12,A230383,140,55,73,21.1
2024-01-13 00:56:49,A230626,101,44,79,21.1
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-13 00:54:24,A364435,94,35,74,20.5
2024-01-13 00:52:45,A358570,98,36,71,21.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-13 01:56:36,A230398,1,0,70,22.2
2024-01-13 01:57:13,A230383,119,48,73,21.1
2024-01-13 01:56:50,A230626,121,52,78,21.1
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-13 01:56:26,A364435,90,33,73,20.5
2024-01-13 01:56:46,A358570,95,34,71,21.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-13 02:56:37,A230398,7,1,69,22.2
2024-01-13 02:57:15,A230383,110,45,73,21.1
2024-01-13 02:56:51,A230626,92,36,78,21.1
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-13 02:56:44,A364435,96,37,72,20
2024-01-13 02:54:50,A358570,105,40,71,21.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-13 03:54:38,A230398,1,0,69,22.2
2024-01-13 03:55:16,A230383,109,44,73,21.1
2024-01-13 03:54:52,A230626,99,43,78,21.1
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-13 03:52:38,A364435,93,35,72,21.1
2024-01-13 03:54:54,A358570,95,34,72,21.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-13 04:52:38,A230398,0,0,70,22.2
2024-01-13 04:55:17,A230383,103,41,73,21.1
2024-01-13 04:54:53,A230626,109,48,78,21.1
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-13 04:48:48,A364435,88,32,71,20.5
2024-01-13 04:54:55,A358570,97,35,71,21.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-13 05:46:39,A230398,0,0,69,22.7
2024-01-13 05:55:17,A230383,114,47,73,21.1
2024-01-13 05:54:54,A230626,91,37,79,21.1
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-13 05:54:52,A364435,81,28,73,20.5
2024-01-13 05:54:56,A358570,92,32,71,21.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-13 06:56:42,A230398,3,1,72,21.6
2024-01-13 06:55:18,A230383,115,47,74,21.1
2024-01-13 06:54:55,A230626,98,42,79,21.1
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-13 06:56:51,A364435,107,43,73,20.5
2024-01-13 06:54:58,A358570,98,37,71,21.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-13 07:56:43,A230398,0,0,70,22.7
2024-01-13 07:55:19,A230383,112,46,71,20.5
2024-01-13 07:56:56,A230626,91,37,77,21.6
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-13 07:56:52,A364435,92,34,71,21.6
2024-01-13 07:56:58,A358570,97,36,71,21.6
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-13 08:56:44,A230398,12,3,68,23.3
2024-01-13 08:55:20,A230383,123,51,70,22.2
2024-01-13 08:56:57,A230626,100,43,75,21.6
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-13 08:56:53,A364435,111,46,70,21.6
2024-01-13 08:56:59,A358570,116,46,71,21.6
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-13 09:54:45,A230398,7,1,69,22.7
2024-01-13 09:55:21,A230383,125,51,70,22.2
2024-01-13 09:54:59,A230626,95,41,74,21.6
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-13 09:54:55,A364435,107,44,71,21.1
2024-01-13 09:55:00,A358570,115,45,70,21.6
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-13 10:54:47,A230398,0,0,69,22.7
2024-01-13 10:55:22,A230383,122,50,70,22.2
2024-01-13 10:55:00,A230626,101,44,75,22.2
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-13 10:54:56,A364435,110,44,69,21.6
2024-01-13 10:55:02,A358570,128,51,70,22.2
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-13 11:54:47,A230398,3,1,73,22.2
2024-01-13 11:55:23,A230383,123,51,72,21.6
2024-01-13 11:55:01,A230626,102,44,78,21.6
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-13 11:54:57,A364435,95,36,72,21.1
2024-01-13 11:55:05,A358570,105,40,72,21.6
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-13 12:54:49,A230398,5,1,73,22.7
2024-01-13 12:55:24,A230383,117,47,72,20
2024-01-13 12:55:03,A230626,87,32,77,21.6
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-13 12:54:58,A364435,100,38,74,21.1
2024-01-13 12:55:04,A358570,155,59,73,21.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-13 13:52:49,A230398,0,0,69,23.3
2024-01-13 13:55:26,A230383,153,59,68,23.3
2024-01-13 13:55:04,A230626,92,37,75,22.2
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-13 13:54:59,A364435,84,30,70,21.6
2024-01-13 13:55:05,A358570,107,41,71,21.6
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-13 14:54:51,A230398,3,1,68,23.3
2024-01-13 14:55:26,A230383,119,48,66,23.3
2024-01-13 14:55:05,A230626,107,44,72,22.7
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-13 14:53:01,A364435,89,31,68,22.2
2024-01-13 14:55:06,A358570,92,32,71,21.6
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-13 15:56:53,A230398,26,6,67,23.8
2024-01-13 15:55:27,A230383,132,53,67,22.7
2024-01-13 15:57:06,A230626,133,55,72,22.7
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-13 15:57:02,A364435,152,57,69,22.2
2024-01-13 15:57:07,A358570,151,57,71,22.2
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-13 16:56:54,A230398,9,2,67,23.8
2024-01-13 16:55:29,A230383,158,63,67,22.7
2024-01-13 16:57:07,A230626,134,55,72,22.7
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-13 16:57:03,A364435,155,59,69,22.2
2024-01-13 16:57:09,A358570,153,58,70,22.2
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-13 17:56:56,A230398,27,6,68,23.8
2024-01-13 17:55:29,A230383,161,65,70,22.2
2024-01-13 17:55:11,A230626,144,57,74,22.2
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-13 17:55:13,A364435,127,51,71,21.6
2024-01-13 17:55:10,A358570,152,58,71,22.2
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-13 18:56:57,A230398,17,4,69,23.8
2024-01-13 18:57:31,A230383,162,66,72,22.2
2024-01-13 18:57:13,A230626,151,60,76,22.2
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-13 18:57:14,A364435,136,53,72,21.6
2024-01-13 18:57:14,A358570,135,53,71,22.2
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-13 19:56:58,A230398,30,7,70,23.3
2024-01-13 19:55:32,A230383,162,66,73,22.2
2024-01-13 19:57:14,A230626,149,59,78,22.2
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-13 19:53:16,A364435,153,57,74,21.1
2024-01-13 19:53:15,A358570,150,56,71,22.2
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-13 20:54:59,A230398,7,2,70,23.3
2024-01-13 20:53:33,A230383,164,68,72,22.7
2024-01-13 20:55:16,A230626,153,61,77,22.7
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-13 20:55:17,A364435,154,59,73,21.6
2024-01-13 20:55:16,A358570,154,59,71,22.2
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-13 21:55:00,A230398,30,7,70,23.8
2024-01-13 21:55:34,A230383,165,70,72,22.7
2024-01-13 21:55:17,A230626,157,64,77,22.7
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-13 21:55:19,A364435,150,56,72,21.6
2024-01-13 21:55:17,A358570,151,57,70,22.2
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-13 22:55:02,A230398,13,3,70,23.3
2024-01-13 22:55:35,A230383,168,73,72,22.2
2024-01-13 22:51:18,A230626,156,64,77,22.7
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-13 22:55:20,A364435,143,54,73,21.6
2024-01-13 22:55:18,A358570,137,54,70,22.2
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-13 23:55:03,A230398,13,3,71,23.3
2024-01-13 23:55:36,A230383,160,65,74,22.2
2024-01-13 23:55:20,A230626,152,62,79,22.2
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-13 23:55:21,A364435,151,57,71,22.2
2024-01-13 23:55:19,A358570,139,54,70,22.2
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-14 00:55:04,A230398,17,4,70,23.3
2024-01-14 00:55:37,A230383,170,75,73,22.2
2024-01-14 00:55:21,A230626,164,72,78,22.2
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-14 00:55:22,A364435,134,53,72,21.6
2024-01-14 00:55:20,A358570,136,53,71,22.2
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-14 01:55:05,A230398,2,0,70,23.3
2024-01-14 01:55:37,A230383,156,61,73,22.2
2024-01-14 01:55:22,A230626,146,59,79,22.2
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-14 01:55:23,A364435,134,52,72,21.6
2024-01-14 01:55:21,A358570,132,52,71,22.2
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-14 02:55:07,A230398,5,1,70,23.3
2024-01-14 02:55:38,A230383,152,59,73,22.2
2024-01-14 02:53:23,A230626,128,54,79,22.2
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-14 02:55:25,A364435,150,55,69,22.2
2024-01-14 02:55:22,A358570,145,56,71,22.2
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-14 03:55:08,A230398,10,2,70,23.3
2024-01-14 03:55:39,A230383,150,57,73,21.6
2024-01-14 03:55:24,A230626,146,58,78,22.2
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-14 03:55:26,A364435,133,53,71,22.2
2024-01-14 03:55:23,A358570,144,55,71,22.2
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-14 04:55:09,A230398,34,11,69,23.3
2024-01-14 04:55:40,A230383,143,56,72,21.6
2024-01-14 04:55:25,A230626,129,54,78,21.6
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-14 04:55:28,A364435,137,54,70,22.2
2024-01-14 04:55:24,A358570,137,54,71,21.6
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-14 05:57:11,A230398,5,1,69,23.3
2024-01-14 05:55:41,A230383,145,57,73,21.6
2024-01-14 05:55:26,A230626,127,54,78,21.6
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-14 05:55:29,A364435,152,57,72,20.5
2024-01-14 05:55:25,A358570,151,58,71,22.2
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-14 06:57:12,A230398,5,1,69,22.7
2024-01-14 06:55:43,A230383,160,65,73,21.6
2024-01-14 06:55:28,A230626,142,57,77,21.6
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-14 06:55:30,A364435,162,66,70,21.6
2024-01-14 06:55:26,A358570,159,63,71,22.2
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-14 07:57:13,A230398,0,0,69,22.2
2024-01-14 07:55:43,A230383,158,62,73,21.6
2024-01-14 07:57:29,A230626,138,56,78,21.6
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-14 07:57:31,A364435,173,76,69,22.2
2024-01-14 07:57:27,A358570,168,71,70,21.6
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-14 08:57:14,A230398,23,5,69,23.3
2024-01-14 08:55:44,A230383,159,63,71,22.2
2024-01-14 08:57:30,A230626,153,61,76,22.2
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-14 08:55:33,A364435,159,62,70,21.6
2024-01-14 08:57:28,A358570,153,58,70,22.2
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-14 09:55:15,A230398,5,1,68,23.8
2024-01-14 09:55:45,A230383,164,67,66,23.8
2024-01-14 09:55:31,A230626,143,58,71,22.7
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-14 09:55:33,A364435,157,61,67,22.7
2024-01-14 09:55:29,A358570,157,61,70,22.2
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-14 10:55:16,A230398,6,1,66,23.8
2024-01-14 10:55:46,A230383,164,69,64,23.3
2024-01-14 10:55:32,A230626,152,61,69,23.8
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-14 10:55:43,A364435,155,59,65,22.7
2024-01-14 10:55:30,A358570,152,58,68,22.7
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-14 11:55:17,A230398,43,11,67,23.8
2024-01-14 11:53:47,A230383,162,66,65,23.8
2024-01-14 11:55:34,A230626,152,60,69,23.3
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-14 11:53:44,A364435,145,54,65,22.7
2024-01-14 11:55:31,A358570,169,71,68,22.7
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-14 12:57:18,A230398,5,1,65,24.4
2024-01-14 12:57:48,A230383,160,65,62,24.4
2024-01-14 12:55:35,A230626,154,62,67,23.8
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-14 12:55:45,A364435,147,55,65,23.3
2024-01-14 12:55:35,A358570,146,55,67,23.3
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-14 13:55:19,A230398,0,0,64,25
2024-01-14 13:53:49,A230383,156,61,63,24.4
2024-01-14 13:55:36,A230626,150,59,70,23.8
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-14 13:49:47,A364435,149,55,65,23.3
2024-01-14 13:55:36,A358570,150,56,67,23.3
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-14 14:55:21,A230398,0,0,64,25
2024-01-14 14:55:50,A230383,162,66,62,25
2024-01-14 14:55:37,A230626,153,61,69,24.4
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-14 14:55:47,A364435,154,58,64,23.8
2024-01-14 14:55:41,A358570,152,58,67,23.3
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-14 15:57:22,A230398,12,3,63,25
2024-01-14 15:57:52,A230383,168,71,63,25
2024-01-14 15:57:38,A230626,156,64,68,24.4
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-14 15:57:48,A364435,151,56,64,22.2
2024-01-14 15:57:41,A358570,150,57,67,23.3
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-14 16:55:23,A230398,15,3,64,25
2024-01-14 16:55:53,A230383,172,76,64,23.8
2024-01-14 16:55:39,A230626,153,61,68,24.4
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-14 16:55:49,A364435,156,60,64,23.8
2024-01-14 16:55:42,A358570,156,60,67,23.3
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-14 17:55:24,A230398,10,2,65,24.4
2024-01-14 17:55:54,A230383,176,79,66,23.8
2024-01-14 17:55:41,A230626,160,67,70,23.8
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-14 17:54:05,A364435,166,69,66,23.8
2024-01-14 17:55:44,A358570,162,65,68,23.3
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-14 18:55:25,A230398,39,9,67,25
2024-01-14 18:55:55,A230383,177,81,67,23.3
2024-01-14 18:55:42,A230626,169,77,72,23.3
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-14 18:55:58,A364435,174,77,67,22.7
2024-01-14 18:55:46,A358570,169,71,68,23.3
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-14 19:55:26,A230398,28,6,67,25
2024-01-14 19:55:56,A230383,183,87,69,23.3
2024-01-14 19:55:45,A230626,174,82,73,23.8
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-14 19:56:00,A364435,161,65,68,23.3
2024-01-14 19:55:46,A358570,163,66,68,23.3
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-14 20:57:28,A230398,15,3,68,25
2024-01-14 20:55:57,A230383,174,78,70,23.3
2024-01-14 20:55:45,A230626,162,69,75,23.3
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-14 20:56:00,A364435,160,64,68,23.3
2024-01-14 20:55:48,A358570,163,65,68,23.3
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-14 21:55:29,A230398,4,1,69,24.4
2024-01-14 21:55:58,A230383,168,71,71,22.7
2024-01-14 21:55:46,A230626,161,68,75,23.3
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-09 22:01:43,A231934,120,50,91,26.1
2024-01-14 21:57:01,A364435,163,66,68,23.3
2024-01-14 21:55:49,A358570,160,63,69,23.3
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-14 22:55:30,A230398,8,2,70,24.4
2024-01-14 22:56:00,A230383,169,73,71,23.3
2024-01-14 22:55:47,A230626,173,80,75,23.3
